Leisure-time Physical Inactivity Prevalence,,,2010,
State,FIPS Codes,County,number,percent
Illinois,17129,Menard County,2716,28.9
Illinois,17131,Mercer County,3346,27.1
Illinois,17133,Monroe County,6470,26.7
Illinois,17135,Montgomery County,5416,23.5
Illinois,17137,Morgan County,8386,31.2
Illinois,17139,Moultrie County,3319,30.7
Illinois,17141,Ogle County,10639,27.4
Illinois,17143,Peoria County,33318,24.5
Illinois,17145,Perry County,4670,27.4
Illinois,17147,Piatt County,3476,28.1
Illinois,17149,Pike County,3181,25.8
Illinois,17151,Pope County,960,27.9
Illinois,17153,Pulaski County,1376,30.1
Illinois,17155,Putnam County,1279,27.8
Illinois,17157,Randolph County,6625,25.4
Illinois,17159,Richland County,3589,29.4
Illinois,17161,Rock Island County,28528,25.8
Illinois,17163,St. Clair County,56602,29.1
Illinois,17165,Saline County,5927,32
Illinois,17167,Sangamon County,39426,27
Illinois,17169,Schuyler County,1737,30
Illinois,17171,Scott County,1126,28.4
Illinois,17173,Shelby County,5216,31.1
Illinois,17175,Stark County,1240,28.1
Illinois,17177,Stephenson County,10315,28.9
Illinois,17179,Tazewell County,29280,29.1
Illinois,17181,Union County,4066,30.1
Illinois,17183,Vermilion County,16174,27.1
Illinois,17185,Wabash County,2692,30.2
Illinois,17187,Warren County,3641,27.9
Illinois,17189,Washington County,3134,28.3
Illinois,17191,Wayne County,3687,29.3
Illinois,17193,White County,3210,28.5
Illinois,17195,Whiteside County,11883,27.4
Illinois,17197,Will County,109895,23.7
Illinois,17199,Williamson County,14684,29.3
Illinois,17201,Winnebago County,56527,26.4
Illinois,17203,Woodford County,6271,22.7
Indiana,18001,Adams County,6492,28.5
Indiana,18003,Allen County,64369,25.8
Indiana,18005,Bartholomew County,15191,27.3
Indiana,18007,Benton County,2244,35.2
Indiana,18009,Blackford County,2922,30.7
Indiana,18011,Boone County,11337,28.6
Indiana,18013,Brown County,3175,27
Indiana,18015,Carroll County,4115,28
Indiana,18017,Cass County,7577,27.2
Indiana,18019,Clark County,25786,31.5
Indiana,18021,Clay County,6123,30.9
Indiana,18023,Clinton County,6770,28.7
Indiana,18025,Crawford County,2793,35.1
Indiana,18027,Daviess County,6555,30.1
Indiana,18029,Dearborn County,10239,28.1
Indiana,18031,Decatur County,5202,27.9
Indiana,18033,DeKalb County,8550,28.5
Indiana,18035,Delaware County,27608,31.5
Indiana,18037,Dubois County,7094,23.4
Indiana,18039,Elkhart County,36612,26.9
Indiana,18041,Fayette County,6211,34.7
Indiana,18043,Floyd County,15011,27.5
Indiana,18045,Fountain County,3967,31.3
Indiana,18047,Franklin County,4508,27.3
Indiana,18049,Fulton County,3984,26.3
Indiana,18051,Gibson County,7540,30.7
Indiana,18053,Grant County,17506,33.8
Indiana,18055,Greene County,7045,28.7
Indiana,18057,Hamilton County,36507,19.5
Indiana,18059,Hancock County,12933,25.7
Indiana,18061,Harrison County,9064,31.1
Indiana,18063,Hendricks County,26597,25.9
Indiana,18065,Henry County,11538,31
Indiana,18067,Howard County,18819,30.7
Indiana,18069,Huntington County,8867,32.6
Indiana,18071,Jackson County,9609,30.8
Indiana,18073,Jasper County,6977,29.2
Indiana,18075,Jay County,4802,32
Indiana,18077,Jefferson County,7099,29.6
Indiana,18079,Jennings County,5810,28.8
Indiana,18081,Johnson County,24631,24.7
Indiana,18083,Knox County,9576,33.9
Indiana,18085,Kosciusko County,14576,26.3
Indiana,18087,LaGrange County,5849,25.1
Indiana,18089,Lake County,104839,29.5
Indiana,18091,LaPorte County,22515,27
Indiana,18093,Lawrence County,10337,30.1
Indiana,18095,Madison County,33342,34.1
Indiana,18097,Marion County,177241,27.2
Indiana,18099,Marshall County,9653,29.1
Indiana,18101,Martin County,2524,33.1
Indiana,18103,Miami County,8061,29.3
Indiana,18105,Monroe County,22845,21.8
Indiana,18107,Montgomery County,7851,28.3
Indiana,18109,Morgan County,14764,29.5
Indiana,18111,Newton County,3141,29.6
Indiana,18113,Noble County,8421,25.2
Indiana,18115,Ohio County,1344,28.8
Indiana,18117,Orange County,5266,36.5
Indiana,18119,Owen County,4942,30.8
Indiana,18121,Parke County,4215,31.9
Indiana,18123,Perry County,3992,27
Indiana,18125,Pike County,3110,32.2
Indiana,18127,Porter County,33657,28
Indiana,18129,Posey County,5250,27.4
Indiana,18131,Pulaski County,2812,28.6
Indiana,18133,Putnam County,8893,31.5
Indiana,18135,Randolph County,7423,38.8
Indiana,18137,Ripley County,5996,29.2
Indiana,18139,Rush County,4223,33.5
Indiana,18141,St. Joseph County,50183,26.2
Indiana,18143,Scott County,5449,30.6
Indiana,18145,Shelby County,9930,30.6
Indiana,18147,Spencer County,4341,28.2
Indiana,18149,Starke County,6470,38
Indiana,18151,Steuben County,6940,27.6
Indiana,18153,Sullivan County,5545,34
Indiana,18155,Switzerland County,2329,30.6
Indiana,18157,Tippecanoe County,32149,25.4
Indiana,18159,Tipton County,3753,31.7
Indiana,18161,Union County,1455,26.9
Indiana,18163,Vanderburgh County,39344,29.4
Indiana,18165,Vermillion County,3848,31.9
Indiana,18167,Vigo County,23652,29.4
Indiana,18169,Wabash County,7195,29.6
Indiana,18171,Warren County,1952,30.9
Indiana,18173,Warrick County,9857,22.9
Indiana,18175,Washington County,7040,34.5
Indiana,18177,Wayne County,15036,29.5
Indiana,18179,Wells County,5078,25.3
Indiana,18181,White County,5349,29.5
Indiana,18183,Whitley County,4763,19.5
Iowa,19001,Adair County,1743,29.9
Iowa,19003,Adams County,889,28.8
Iowa,19005,Allamakee County,2445,22.8
Iowa,19007,Appanoose County,2729,28.2
Iowa,19009,Audubon County,1278,27.5
Iowa,19011,Benton County,4927,26.1
Iowa,19013,Black Hawk County,22440,23
Iowa,19015,Boone County,5587,28.8
Iowa,19017,Bremer County,3918,22
Iowa,19019,Buchanan County,4085,27.5
Iowa,19021,Buena Vista County,3693,25.5
Iowa,19023,Butler County,3010,27
Iowa,19025,Calhoun County,2053,27.7
Iowa,19027,Carroll County,4059,26.6
Iowa,19029,Cass County,3056,29.1
Iowa,19031,Cedar County,3850,28.3
Iowa,19033,Cerro Gordo County,8167,24.5
Iowa,19035,Cherokee County,2313,24.8
Iowa,19037,Chickasaw County,2861,31.2
Iowa,19039,Clarke County,2041,30.3
Iowa,19041,Clay County,3340,26.8
Iowa,19043,Clayton County,3815,28.2
Iowa,19045,Clinton County,10439,28.8
Iowa,19047,Crawford County,3792,31.4
Iowa,19049,Dallas County,12275,26.6
Iowa,19051,Davis County,1724,28.7
Iowa,19053,Decatur County,1708,27.9
Iowa,19055,Delaware County,4203,32.5
Iowa,19057,Des Moines County,8655,28.8
Iowa,19059,Dickinson County,3203,24.3
Iowa,19061,Dubuque County,14600,21.3
Iowa,19063,Emmet County,2139,28.5
Iowa,19065,Fayette County,4203,27.1
Iowa,19067,Floyd County,3238,26.9
Iowa,19069,Franklin County,2184,27.6
Iowa,19071,Fremont County,1651,29.6
Iowa,19073,Greene County,2015,28.8
Iowa,19075,Grundy County,2592,28.1
Iowa,19077,Guthrie County,2355,29
Iowa,19079,Hamilton County,2649,22.9
Iowa,19081,Hancock County,2084,24.6
Iowa,19083,Hardin County,4018,31
Iowa,19085,Harrison County,3498,31.8
Iowa,19087,Henry County,4099,27.4
Iowa,19089,Howard County,1704,24.5
Iowa,19091,Humboldt County,1986,27
Iowa,19093,Ida County,1486,28.3
Iowa,19095,Iowa County,3501,29.2
Iowa,19097,Jackson County,3622,24.5
Iowa,19099,Jasper County,7626,27.6
Iowa,19101,Jefferson County,3035,22.6
Iowa,19103,Johnson County,18006,18.3
Iowa,19105,Jones County,4045,25.9
Iowa,19107,Keokuk County,2064,26.4
Iowa,19109,Kossuth County,3687,31.6
Iowa,19111,Lee County,7849,29
Iowa,19113,Linn County,35576,23.2
Iowa,19115,Louisa County,2504,30.6
Iowa,19117,Lucas County,1840,28.2
Iowa,19119,Lyon County,2386,29.4
Iowa,19121,Madison County,2460,22.1
Iowa,19123,Mahaska County,5001,30.7
Iowa,19125,Marion County,5978,25.2
Iowa,19127,Marshall County,7690,26.2
Iowa,19129,Mills County,2892,26.5
Iowa,19131,Mitchell County,2362,30
Iowa,19133,Monona County,2016,28.8
Iowa,19135,Monroe County,1916,32.6
Iowa,19137,Montgomery County,2192,27.4
Iowa,19139,Muscatine County,7714,25.3
Iowa,19141,O'Brien County,2939,27.5
Iowa,19143,Osceola County,1345,27.9
Iowa,19145,Page County,3394,28
Iowa,19147,Palo Alto County,1907,27.1
Iowa,19149,Plymouth County,4772,26.6
Iowa,19151,Pocahontas County,1536,27.6
Iowa,19153,Polk County,71977,23.1
Iowa,19155,Pottawattamie County,20312,29.9
Iowa,19157,Poweshiek County,3436,24.4
Iowa,19159,Ringgold County,1160,30.6
Iowa,19161,Sac County,2027,25.9
Iowa,19163,Scott County,26579,22
Iowa,19165,Shelby County,2647,29.2
Iowa,19167,Sioux County,6220,27
Iowa,19169,Story County,13396,20.1
Iowa,19171,Tama County,4216,32.9
Iowa,19173,Taylor County,1157,24.5
Iowa,19175,Union County,2470,26.9
Iowa,19177,Van Buren County,1514,27.1
Iowa,19179,Wapello County,7622,28.9
Iowa,19181,Warren County,9911,30.2
Iowa,19183,Washington County,3690,23.4
Iowa,19185,Wayne County,1357,28.6
Iowa,19187,Webster County,7442,26.5
Iowa,19189,Winnebago County,2243,27.5
Iowa,19191,Winneshiek County,3478,22.4
Iowa,19193,Woodbury County,20522,28.6
Iowa,19195,Worth County,1520,26.9
Iowa,19197,Wright County,3045,31
Kansas,20001,Allen County,2745,28.2
Kansas,20003,Anderson County,1759,30
Kansas,20005,Atchison County,3588,29.9
Kansas,20007,Barber County,1259,34.5
Kansas,20009,Barton County,5779,28.8
Kansas,20011,Bourbon County,2725,25.4
Kansas,20013,Brown County,2279,31.5
Kansas,20015,Butler County,11659,25.3
Kansas,20017,Chase County,502,23.6
Kansas,20019,Chautauqua County,868,30.8
Kansas,20021,Cherokee County,4580,29.2
Kansas,20023,Cheyenne County,574,27.4
Kansas,20025,Clark County,476,29.7
Kansas,20027,Clay County,1787,28.1
Kansas,20029,Cloud County,1833,26.2
Kansas,20031,Coffey County,1711,27.1
Kansas,20033,Comanche County,443,30.9
Kansas,20035,Cowley County,7255,27.7
Kansas,20037,Crawford County,7944,27.7
Kansas,20039,Decatur County,664,28.3
Kansas,20041,Dickinson County,4047,28
Kansas,20043,Doniphan County,1694,29.5
Kansas,20045,Douglas County,14866,17.9
Kansas,20047,Edwards County,651,28.6
Kansas,20049,Elk County,596,26.9
Kansas,20051,Ellis County,5538,26.1
Kansas,20053,Ellsworth County,1449,27.9
Kansas,20055,Finney County,5804,24.4
Kansas,20057,Ford County,6378,28.5
Kansas,20059,Franklin County,5506,29.8
Kansas,20061,Geary County,6229,26.6
Kansas,20063,Gove County,629,30.8
Kansas,20065,Graham County,554,26.8
Kansas,20067,Grant County,1309,25.2
Kansas,20069,Gray County,1058,26.1
Kansas,20071,Greeley County,292,30.4
Kansas,20073,Greenwood County,1638,32.2
Kansas,20075,Hamilton County,464,24.8
Kansas,20077,Harper County,1602,35.7
Kansas,20079,Harvey County,6565,26.4
Kansas,20081,Haskell County,822,29.1
Kansas,20083,Hodgeman County,391,27.7
Kansas,20085,Jackson County,2857,29.6
Kansas,20087,Jefferson County,3245,23.2
Kansas,20089,Jewell County,726,29.4
Kansas,20091,Johnson County,69960,17.9
Kansas,20093,Kearny County,706,26.3
Kansas,20095,Kingman County,1823,31.5
Kansas,20097,Kiowa County,503,26.6
Kansas,20099,Labette County,4891,31.2
Kansas,20101,Lane County,385,29.3
Kansas,20103,Leavenworth County,14293,25.7
Kansas,20105,Lincoln County,674,28
Kansas,20107,Linn County,2153,29.8
Kansas,20109,Logan County,652,31.3
Kansas,20111,Lyon County,5807,23.8
Kansas,20113,McPherson County,5308,24.6
Kansas,20115,Marion County,2760,29.3
Kansas,20117,Marshall County,2251,29.7
Kansas,20119,Meade County,842,26.6
Kansas,20121,Miami County,6011,25.8
Kansas,20123,Mitchell County,1352,28.3
Kansas,20125,Montgomery County,7648,29.7
Kansas,20127,Morris County,1117,24.7
Kansas,20129,Morton County,720,31.8
Kansas,20131,Nemaha County,1973,26.9
Kansas,20133,Neosho County,3824,32.1
Kansas,20135,Ness County,679,28.6
Kansas,20137,Norton County,1196,27
Kansas,20139,Osage County,3599,30.3
Kansas,20141,Osborne County,861,29.1
Kansas,20143,Ottawa County,1319,29.7
Kansas,20145,Pawnee County,1533,29.1
Kansas,20147,Phillips County,1254,30.1
Kansas,20149,Pottawatomie County,3495,23.7
Kansas,20151,Pratt County,1882,26.5
Kansas,20153,Rawlins County,608,30.6
Kansas,20155,Reno County,11547,24.3
Kansas,20157,Republic County,1161,29.6
Kansas,20159,Rice County,1827,25.1
Kansas,20161,Riley County,9040,17.2
Kansas,20163,Rooks County,1047,27.3
Kansas,20165,Rush County,698,26.7
Kansas,20167,Russell County,1415,26.3
Kansas,20169,Saline County,9781,24.3
Kansas,20171,Scott County,1020,28.2
Kansas,20173,Sedgwick County,87045,24.8
Kansas,20175,Seward County,4333,29.3
Kansas,20177,Shawnee County,31748,24.5
Kansas,20179,Sheridan County,537,28.1
Kansas,20181,Sherman County,1282,28.7
Kansas,20183,Smith County,917,30.4
Kansas,20185,Stafford County,1038,31.4
Kansas,20187,Stanton County,427,27.7
Kansas,20189,Stevens County,1105,28.7
Kansas,20191,Sumner County,4863,28.1
Kansas,20193,Thomas County,1274,22.5
Kansas,20195,Trego County,651,27.9
Kansas,20197,Wabaunsee County,1325,25.9
Kansas,20199,Wallace County,288,26.7
Kansas,20201,Washington County,1209,27.7
Kansas,20203,Wichita County,496,30.9
Kansas,20205,Wilson County,1856,26.7
Kansas,20207,Woodson County,836,32.2
Kansas,20209,Wyandotte County,36483,33.4
Kentucky,21001,Adair County,4718,34.7
Kentucky,21003,Allen County,4150,28.5
Kentucky,21005,Anderson County,5246,33.8
Kentucky,21007,Ballard County,2081,33.4
Kentucky,21009,Barren County,9585,31
Kentucky,21011,Bath County,3001,35.4
Kentucky,21013,Bell County,6673,30.8
Kentucky,21015,Boone County,21221,25.6
Kentucky,21017,Bourbon County,5367,36.5
Kentucky,21019,Boyd County,13082,34.5
Kentucky,21021,Boyle County,6024,28.3
Kentucky,21023,Bracken County,2029,33.1
Kentucky,21025,Breathitt County,3595,34.9
Kentucky,21027,Breckinridge County,5048,34.2
Kentucky,21029,Bullitt County,19694,36.6
Kentucky,21031,Butler County,3265,34.3
Kentucky,21033,Caldwell County,2977,30.4
Kentucky,21035,Calloway County,6890,24.2
Kentucky,21037,Campbell County,17465,26.1
Kentucky,21039,Carlisle County,1170,30.4
Kentucky,21041,Carroll County,2437,31.2
Kentucky,21043,Carter County,8052,39.5
Kentucky,21045,Casey County,4525,38.1
Kentucky,21047,Christian County,15686,30.9
Kentucky,21049,Clark County,8074,30.5
Kentucky,21051,Clay County,5491,33.6
Kentucky,21053,Clinton County,2762,36.4
Kentucky,21055,Crittenden County,2591,36.9
Kentucky,21057,Cumberland County,1884,36.6
Kentucky,21059,Daviess County,19102,27
Kentucky,21061,Edmonson County,2996,32.8
Kentucky,21063,Elliott County,2299,37.8
Kentucky,21065,Estill County,3598,32.7
Kentucky,21067,Fayette County,52332,23.5
Kentucky,21069,Fleming County,3693,35
Kentucky,21071,Floyd County,11651,39.4
Kentucky,21073,Franklin County,10865,29.3
Kentucky,21075,Fulton County,1901,35.8
Kentucky,21077,Gallatin County,2233,36.7
Kentucky,21079,Garrard County,4318,34.2
Kentucky,21081,Grant County,5765,33.7
Kentucky,21083,Graves County,9085,33.4
Kentucky,21085,Grayson County,6913,36.3
Kentucky,21087,Green County,3227,38.2
Kentucky,21089,Greenup County,9113,32.9
Kentucky,21091,Hancock County,1844,30
Kentucky,21093,Hardin County,22852,29.9
Kentucky,21095,Harlan County,8481,38.9
Kentucky,21097,Harrison County,4353,31.5
Kentucky,21099,Hart County,4522,34.3
Kentucky,21101,Henderson County,10174,29.6
Kentucky,21103,Henry County,3840,34.1
Kentucky,21105,Hickman County,1241,33.3
Kentucky,21107,Hopkins County,11820,33.8
Kentucky,21109,Jackson County,3314,33.2
Kentucky,21111,Jefferson County,156999,28.5
Kentucky,21113,Jessamine County,10837,31.3
Kentucky,21115,Johnson County,6501,37
Kentucky,21117,Kenton County,30658,26.4
Kentucky,21119,Knott County,4684,38.3
Kentucky,21121,Knox County,8104,35.1
Kentucky,21123,Larue County,3570,34
Kentucky,21125,Laurel County,14442,33.4
Kentucky,21127,Lawrence County,4071,34.6
Kentucky,21129,Lee County,2258,36.6
Kentucky,21131,Leslie County,3119,36.3
Kentucky,21133,Letcher County,6833,36.8
Kentucky,21135,Lewis County,3762,36.8
Kentucky,21137,Lincoln County,6469,35.8
Kentucky,21139,Livingston County,2336,31.7
Kentucky,21141,Logan County,6809,34.7
Kentucky,21143,Lyon County,2125,30.8
Kentucky,21145,McCracken County,14355,29
Kentucky,21147,McCreary County,4732,34.7
Kentucky,21149,McLean County,2554,36
Kentucky,21151,Madison County,18193,29.8
Kentucky,21153,Magoffin County,4017,41.2
Kentucky,21155,Marion County,4574,31.5
Kentucky,21157,Marshall County,6783,28
Kentucky,21159,Martin County,3687,37.5
Kentucky,21161,Mason County,4135,32.2
Kentucky,21163,Meade County,5998,29.8
Kentucky,21165,Menifee County,1460,31.4
Kentucky,21167,Mercer County,4766,30.1
Kentucky,21169,Metcalfe County,2292,30.7
Kentucky,21171,Monroe County,2599,31.9
Kentucky,21173,Montgomery County,5739,29.6
Kentucky,21175,Morgan County,3531,32.7
Kentucky,21177,Muhlenberg County,7311,30.7
Kentucky,21179,Nelson County,9348,30
Kentucky,21181,Nicholas County,1930,36.8
Kentucky,21183,Ohio County,6167,35.6
Kentucky,21185,Oldham County,10885,25.7
Kentucky,21187,Owen County,3138,39.6
Kentucky,21189,Owsley County,1226,34
Kentucky,21191,Pendleton County,3469,32.1
Kentucky,21193,Perry County,8296,38.2
Kentucky,21195,Pike County,17713,36.1
Kentucky,21197,Powell County,3397,36.8
Kentucky,21199,Pulaski County,15612,33
Kentucky,21201,Robertson County,618,36
Kentucky,21203,Rockcastle County,4449,35.1
Kentucky,21205,Rowan County,4973,29.1
Kentucky,21207,Russell County,5059,38.2
Kentucky,21209,Scott County,8434,25.3
Kentucky,21211,Shelby County,8346,27.1
Kentucky,21213,Simpson County,4460,35.1
Kentucky,21215,Spencer County,3794,30.8
Kentucky,21217,Taylor County,5016,27.6
Kentucky,21219,Todd County,3216,36.6
Kentucky,21221,Trigg County,3748,34.7
Kentucky,21223,Trimble County,2030,31.7
Kentucky,21225,Union County,3625,33.5
Kentucky,21227,Warren County,23976,29
Kentucky,21229,Washington County,2856,33
Kentucky,21231,Wayne County,6306,40.4
Kentucky,21233,Webster County,3282,32.5
Kentucky,21235,Whitley County,8857,34.3
Kentucky,21237,Wolfe County,1796,33.2
Kentucky,21239,Woodford County,4940,26.8
Louisiana,22001,Acadia Parish,16078,37.2
Louisiana,22003,Allen Parish,7143,37
Louisiana,22005,Ascension Parish,20176,27.2
Louisiana,22007,Assumption Parish,5157,30.4
Louisiana,22009,Avoyelles Parish,10717,34.8
Louisiana,22011,Beauregard Parish,8186,32
Louisiana,22013,Bienville Parish,3506,33
Louisiana,22015,Bossier Parish,22060,26.1
Louisiana,22017,Caddo Parish,62193,33.5
Louisiana,22019,Calcasieu Parish,42882,30.9
Louisiana,22021,Caldwell Parish,2687,35.9
Louisiana,22023,Cameron Parish,1329,26.8
Louisiana,22025,Catahoula Parish,2712,35
Louisiana,22027,Claiborne Parish,4577,34.2
Louisiana,22029,Concordia Parish,4859,32.2
Louisiana,22031,De Soto Parish,6203,31.9
Louisiana,22033,East Baton Rouge Parish,80759,25.2
Louisiana,22035,East Carroll Parish,1877,34
Louisiana,22037,East Feliciana Parish,4646,30
Louisiana,22039,Evangeline Parish,7355,30.9
Louisiana,22041,Franklin Parish,5713,38.3
Louisiana,22043,Grant Parish,5415,32.4
Louisiana,22045,Iberia Parish,17681,34.4
Louisiana,22047,Iberville Parish,8800,35.3
Louisiana,22049,Jackson Parish,4073,33.5
Louisiana,22051,Jefferson Parish,98071,30.2
Louisiana,22053,Jefferson Davis Parish,7351,32.9
Louisiana,22055,Lafayette Parish,41447,25.8
Louisiana,22057,Lafourche Parish,22985,33
Louisiana,22059,La Salle Parish,3235,29.3
Louisiana,22061,Lincoln Parish,9105,26.9
Louisiana,22063,Livingston Parish,25868,28.8
Louisiana,22065,Madison Parish,3057,34.8
Louisiana,22067,Morehouse Parish,7648,37.6
Louisiana,22069,Natchitoches Parish,9359,33.4
Louisiana,22071,Orleans Parish,75156,28.6
Louisiana,22073,Ouachita Parish,34754,32.1
Louisiana,22075,Plaquemines Parish,5166,31.8
Louisiana,22077,Pointe Coupee Parish,5040,30
Louisiana,22079,Rapides Parish,30534,32.4
Louisiana,22081,Red River Parish,2182,33.6
Louisiana,22083,Richland Parish,4984,33.4
Louisiana,22085,Sabine Parish,5857,33.1
Louisiana,22087,St. Bernard Parish,9609,36.5
Louisiana,22089,St. Charles Parish,12249,32.9
Louisiana,22091,St. Helena Parish,2651,32.7
Louisiana,22093,St. James Parish,5042,32
Louisiana,22095,St. John the Baptist Pa,10324,32
Louisiana,22097,St. Landry Parish,20277,34.6
Louisiana,22099,St. Martin Parish,11052,29.8
Louisiana,22101,St. Mary Parish,12700,32.4
Louisiana,22103,St. Tammany Parish,41660,24.6
Louisiana,22105,Tangipahoa Parish,28354,32.9
Louisiana,22107,Tensas Parish,1437,37.8
Louisiana,22109,Terrebonne Parish,26868,33.7
Louisiana,22111,Union Parish,5667,33.4
Louisiana,22113,Vermilion Parish,12824,31.2
Louisiana,22115,Vernon Parish,10704,29.3
Louisiana,22117,Washington Parish,11895,34.9
Louisiana,22119,Webster Parish,10492,34.3
Louisiana,22121,West Baton Rouge Parish,5070,29.3
Louisiana,22123,West Carroll Parish,2899,34.4
Louisiana,22125,West Feliciana Parish,3721,29.4
Louisiana,22127,Winn Parish,4087,35.7
Maine,23001,Androscoggin County,20179,25.1
Maine,23003,Aroostook County,17225,31
Maine,23005,Cumberland County,35053,16.3
Maine,23007,Franklin County,5184,22
Maine,23009,Hancock County,8967,20.8
Maine,23011,Kennebec County,20495,21.9
Maine,23013,Knox County,6417,20.5
Maine,23015,Lincoln County,5883,21.5
Maine,23017,Oxford County,10848,24.6
Maine,23019,Penobscot County,30594,26.1
Maine,23021,Piscataquis County,3434,24.8
Maine,23023,Sagadahoc County,5246,19.3
Maine,23025,Somerset County,11328,28.4
Maine,23027,Waldo County,7205,24.2
Maine,23029,Washington County,7706,30.2
Maine,23031,York County,32268,21.4
Maryland,24001,Allegany County,18173,31.1
Maryland,24003,Anne Arundel County,90042,22.5
Maryland,24005,Baltimore County,168290,27.8
Maryland,24009,Calvert County,15676,24.7
Maryland,24011,Caroline County,7107,29.8
Maryland,24013,Carroll County,26085,21.4
Maryland,24015,Cecil County,20195,27.6
Maryland,24017,Charles County,25148,24.1
Maryland,24019,Dorchester County,7479,30.1
Maryland,24021,Frederick County,39041,23.1
Maryland,24023,Garrett County,6785,30
Maryland,24025,Harford County,44941,25.2
Maryland,24027,Howard County,38297,18.4
Maryland,24029,Kent County,4154,26.3
Maryland,24031,Montgomery County,125501,17.4
Maryland,24033,Prince George's County,149937,23.8
Maryland,24035,Queen Anne's County,8430,23.8
Maryland,24037,St. Mary's County,17399,23.2
Maryland,24039,Somerset County,6352,31.4
Maryland,24041,Talbot County,6438,21.6
Maryland,24043,Washington County,29859,27.1
Maryland,24045,Wicomico County,20729,28.9
Maryland,24047,Worcester County,10514,25.6
Maryland,24510,Baltimore city,141152,30.3
Massachusetts,25001,Barnstable County,30528,17.5
Massachusetts,25003,Berkshire County,21045,20.7
Massachusetts,25005,Bristol County,116211,28.3
Massachusetts,25007,Dukes County,2671,20.3
Massachusetts,25009,Essex County,119447,21.6
Massachusetts,25011,Franklin County,10629,19.1
Massachusetts,25013,Hampden County,90663,26.8
Massachusetts,25015,Hampshire County,20441,17.1
Massachusetts,25017,Middlesex County,249370,21.8
Massachusetts,25019,Nantucket County,1565,19.8
Massachusetts,25021,Norfolk County,101609,20.1
Massachusetts,25023,Plymouth County,84175,23.1
Massachusetts,25025,Suffolk County,121030,21.5
Massachusetts,25027,Worcester County,137149,23.3
Michigan,26001,Alcona County,2579,28.3
Michigan,26003,Alger County,1883,24.2
Michigan,26005,Allegan County,19821,24.9
Michigan,26007,Alpena County,4725,20.9
Michigan,26009,Antrim County,4427,24.4
Michigan,26011,Arenac County,2991,24.3
Michigan,26013,Baraga County,1466,21.3
Michigan,26015,Barry County,10873,25.2
Michigan,26017,Bay County,20726,25.6
Michigan,26019,Benzie County,2813,20.9
Michigan,26021,Berrien County,34291,29.6
Michigan,26023,Branch County,9241,27.8
Michigan,26025,Calhoun County,24946,25.2
Michigan,26027,Cass County,10181,26.4
Michigan,26029,Charlevoix County,3861,19.6
Michigan,26031,Cheboygan County,5439,26.9
Michigan,26033,Chippewa County,7154,24.1
Michigan,26035,Clare County,6784,28.6
Michigan,26037,Clinton County,13054,23.9
Michigan,26039,Crawford County,2605,23.8
Michigan,26041,Delta County,7344,25.8
Michigan,26043,Dickinson County,4442,22.2
Michigan,26045,Eaton County,20583,25.8
Michigan,26047,Emmet County,4795,19.5
Michigan,26049,Genesee County,92219,30.1
Michigan,26051,Gladwin County,6065,30.4
Michigan,26053,Gogebic County,3038,23
Michigan,26055,Grand Traverse County,11961,18.2
Michigan,26057,Gratiot County,8940,28.1
Michigan,26059,Hillsdale County,8491,24.9
Michigan,26061,Houghton County,6123,22.8
Michigan,26063,Huron County,5858,22.9
Michigan,26065,Ingham County,41664,20.2
Michigan,26067,Ionia County,11073,23.8
Michigan,26069,Iosco County,4854,23.4
Michigan,26071,Iron County,2236,23.4
Michigan,26073,Isabella County,10255,20.2
Michigan,26075,Jackson County,30606,25.9
Michigan,26077,Kalamazoo County,37853,20.5
Michigan,26079,Kalkaska County,3593,27.9
Michigan,26081,Kent County,88627,20.7
Michigan,26083,Keweenaw County,423,24.3
Michigan,26085,Lake County,2131,22.9
Michigan,26087,Lapeer County,16890,26.2
Michigan,26089,Leelanau County,4259,25
Michigan,26091,Lenawee County,17714,24.1
Michigan,26093,Livingston County,24250,18.6
Michigan,26095,Luce County,1231,23.1
Michigan,26097,Mackinac County,2218,25.1
Michigan,26099,Macomb County,143232,22.8
Michigan,26101,Manistee County,5015,25.7
Michigan,26103,Marquette County,8233,15.9
Michigan,26105,Mason County,5652,25.9
Michigan,26107,Mecosta County,7762,24.5
Michigan,26109,Menominee County,5493,29.8
Michigan,26111,Midland County,15203,24.7
Michigan,26113,Missaukee County,2749,25.1
Michigan,26115,Monroe County,27368,24.6
Michigan,26117,Montcalm County,10340,22.3
Michigan,26119,Montmorency County,2142,26.9
Michigan,26121,Muskegon County,30426,24.4
Michigan,26123,Newaygo County,8647,24.6
Michigan,26125,Oakland County,181909,20.4
Michigan,26127,Oceana County,4810,25
Michigan,26129,Ogemaw County,4765,28.4
Michigan,26131,Ontonagon County,1311,23.4
Michigan,26133,Osceola County,4907,28.6
Michigan,26135,Oscoda County,1674,24.9
Michigan,26137,Otsego County,4178,23.2
Michigan,26139,Ottawa County,36995,20.1
Michigan,26141,Presque Isle County,2582,24
Michigan,26143,Roscommon County,5945,29.6
Michigan,26145,Saginaw County,40845,28
Michigan,26147,St. Clair County,27403,22.8
Michigan,26149,St. Joseph County,12109,27.6
Michigan,26151,Sanilac County,8188,25.7
Michigan,26153,Schoolcraft County,1787,27
Michigan,26155,Shiawassee County,12556,24.4
Michigan,26157,Tuscola County,11362,27.6
Michigan,26159,Van Buren County,16120,29.4
